État;Année;Comparaison;Indicateur;Valeur;mesure;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01269;pourcentage du PIB;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.01944;pourcentage du PIB;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02378;pourcentage du PIB;;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02612;pourcentage du PIB;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02496;pourcentage du PIB;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02782;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02586;pourcentage du PIB;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02779;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.03645;pourcentage du PIB;;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02601;pourcentage du PIB;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02104;pourcentage du PIB;;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02244;pourcentage du PIB;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02837;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.0348;pourcentage du PIB;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.03436;pourcentage du PIB;;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.03492;pourcentage du PIB;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02802;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02785;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.0324;pourcentage du PIB;;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.03032;pourcentage du PIB;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02532;pourcentage du PIB;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02615;pourcentage du PIB;;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02657;pourcentage du PIB;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02908;pourcentage du PIB;;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02729;pourcentage du PIB;;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02781;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02847;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.03009;pourcentage du PIB;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Poids des impôts sur les bénéfices des sociétés;0.02795;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Poids des cotisations sociales;0.13072;pourcentage du PIB;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Poids des cotisations sociales;0.12056;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Poids des cotisations sociales;0.1188;pourcentage du PIB;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Poids des cotisations sociales;0.11489;pourcentage du PIB;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Poids des cotisations sociales;0.1102;pourcentage du PIB;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Poids des cotisations sociales;0.11609;pourcentage du PIB;;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Poids des cotisations sociales;0.11831;pourcentage du PIB;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Poids des cotisations sociales;0.12127;pourcentage du PIB;;12,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Poids des cotisations sociales;0.12971;pourcentage du PIB;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Poids des cotisations sociales;0.13283;pourcentage du PIB;;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Poids des cotisations sociales;0.13615;pourcentage du PIB;;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Poids des cotisations sociales;0.13052;pourcentage du PIB;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Poids des cotisations sociales;0.11935;pourcentage du PIB;;11,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Poids des cotisations sociales;0.11962;pourcentage du PIB;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Poids des cotisations sociales;0.12458;pourcentage du PIB;;12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Poids des cotisations sociales;0.13388;pourcentage du PIB;;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Poids des cotisations sociales;0.13357;pourcentage du PIB;;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Poids des cotisations sociales;0.13119;pourcentage du PIB;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Poids des cotisations sociales;0.11536;pourcentage du PIB;;11,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Poids des cotisations sociales;0.12747;pourcentage du PIB;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Poids des cotisations sociales;0.13208;pourcentage du PIB;;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Poids des cotisations sociales;0.13038;pourcentage du PIB;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Poids des cotisations sociales;0.12693;pourcentage du PIB;;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Poids des cotisations sociales;0.12441;pourcentage du PIB;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Poids des cotisations sociales;0.12418;pourcentage du PIB;;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Poids des cotisations sociales;0.11697;pourcentage du PIB;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Poids des cotisations sociales;0.11701;pourcentage du PIB;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Poids des cotisations sociales;0.10924;pourcentage du PIB;;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Poids des cotisations sociales;0.10694;pourcentage du PIB;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Poids des cotisations sociales;0.10764;pourcentage du PIB;;10,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Poids des cotisations sociales;0.0971;pourcentage du PIB;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Poids des cotisations sociales;0.10035;pourcentage du PIB;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Poids des cotisations sociales;0.09854;pourcentage du PIB;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Poids des cotisations sociales;0.09734;pourcentage du PIB;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Poids des cotisations sociales;0.09503;pourcentage du PIB;;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Poids des cotisations sociales;0.0994;pourcentage du PIB;;9,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Poids des cotisations sociales;0.09581;pourcentage du PIB;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Poids des cotisations sociales;0.09596;pourcentage du PIB;;9,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Poids des cotisations sociales;0.09166;pourcentage du PIB;;9,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Poids des cotisations sociales;0.09144;pourcentage du PIB;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Poids des impôts sur le patrimoine ;0.00393;pourcentage du PIB;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Poids des impôts sur le patrimoine ;0.00441;pourcentage du PIB;;0,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Poids des impôts sur le patrimoine ;0.00735;pourcentage du PIB;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Poids des impôts sur le patrimoine ;0.00714;pourcentage du PIB;;0,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Poids des impôts sur le patrimoine ;0.01034;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Poids des impôts sur le patrimoine ;0.01298;pourcentage du PIB;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Poids des impôts sur le patrimoine ;0.02824;pourcentage du PIB;;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Poids des impôts sur le patrimoine ;0.01502;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Poids des impôts sur le patrimoine ;0.0163;pourcentage du PIB;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Poids des impôts sur le patrimoine ;0.01718;pourcentage du PIB;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Poids des impôts sur le patrimoine ;0.01888;pourcentage du PIB;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Poids des impôts sur le patrimoine ;0.01591;pourcentage du PIB;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Poids des impôts sur le patrimoine ;0.01402;pourcentage du PIB;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Poids des impôts sur le patrimoine ;0.01412;pourcentage du PIB;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Poids des impôts sur le patrimoine ;0.0122;pourcentage du PIB;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Poids des impôts sur le patrimoine ;0.01697;pourcentage du PIB;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Poids des impôts sur le patrimoine ;0.01806;pourcentage du PIB;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Poids des impôts sur le patrimoine ;0.01709;pourcentage du PIB;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Poids des impôts sur le patrimoine ;0.01703;pourcentage du PIB;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Poids des impôts sur le patrimoine ;0.01656;pourcentage du PIB;;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Poids des impôts sur le patrimoine ;0.01467;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Poids des impôts sur le patrimoine ;0.01438;pourcentage du PIB;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Poids des impôts sur le patrimoine ;0.01428;pourcentage du PIB;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Poids des impôts sur le patrimoine ;0.01438;pourcentage du PIB;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Poids des impôts sur le patrimoine ;0.01369;pourcentage du PIB;;1,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Poids des impôts sur le patrimoine ;0.01345;pourcentage du PIB;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Poids des impôts sur le patrimoine ;0.01091;pourcentage du PIB;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Poids des impôts sur le patrimoine ;0.01011;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Poids des impôts sur le patrimoine ;0.01024;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Poids des impôts sur le patrimoine ;0.01022;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Poids des impôts sur le patrimoine ;0.0098;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Poids des impôts sur le patrimoine ;0.01003;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Poids des impôts sur le patrimoine ;0.01077;pourcentage du PIB;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Poids des impôts sur le patrimoine ;0.0105;pourcentage du PIB;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Poids des impôts sur le patrimoine ;0.01029;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Poids des impôts sur le patrimoine ;0.01048;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Poids des impôts sur le patrimoine ;0.00983;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Poids des impôts sur le patrimoine ;0.00949;pourcentage du PIB;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Poids des impôts sur le patrimoine ;0.00936;pourcentage du PIB;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Poids des impôts sur le patrimoine ;0.00955;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Poids des impôts sur les salaires;0.01147;pourcentage du PIB;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Poids des impôts sur les salaires;0.01045;pourcentage du PIB;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Poids des impôts sur les salaires;0.01756;pourcentage du PIB;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Poids des impôts sur les salaires;0.01877;pourcentage du PIB;;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Poids des impôts sur les salaires;0.0164;pourcentage du PIB;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Poids des impôts sur les salaires;0.01843;pourcentage du PIB;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Poids des impôts sur les salaires;0.01827;pourcentage du PIB;;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1988;Série chronologique;Poids des impôts sur les salaires;0.01266;pourcentage du PIB;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1989;Série chronologique;Poids des impôts sur les salaires;0.01205;pourcentage du PIB;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1990;Série chronologique;Poids des impôts sur les salaires;0.01206;pourcentage du PIB;;1,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1991;Série chronologique;Poids des impôts sur les salaires;0.01623;pourcentage du PIB;;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1992;Série chronologique;Poids des impôts sur les salaires;0.013;pourcentage du PIB;;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1993;Série chronologique;Poids des impôts sur les salaires;0.00567;pourcentage du PIB;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1994;Série chronologique;Poids des impôts sur les salaires;0.00574;pourcentage du PIB;;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1995;Série chronologique;Poids des impôts sur les salaires;0.00934;pourcentage du PIB;;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1996;Série chronologique;Poids des impôts sur les salaires;0.01095;pourcentage du PIB;;1,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1997;Série chronologique;Poids des impôts sur les salaires;0.0148;pourcentage du PIB;;1,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1998;Série chronologique;Poids des impôts sur les salaires;0.02182;pourcentage du PIB;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1999;Série chronologique;Poids des impôts sur les salaires;0.03473;pourcentage du PIB;;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2000;Série chronologique;Poids des impôts sur les salaires;0.02081;pourcentage du PIB;;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2001;Série chronologique;Poids des impôts sur les salaires;0.02042;pourcentage du PIB;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2002;Série chronologique;Poids des impôts sur les salaires;0.02098;pourcentage du PIB;;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2003;Série chronologique;Poids des impôts sur les salaires;0.02211;pourcentage du PIB;;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2004;Série chronologique;Poids des impôts sur les salaires;0.02146;pourcentage du PIB;;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2005;Série chronologique;Poids des impôts sur les salaires;0.0213;pourcentage du PIB;;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2006;Série chronologique;Poids des impôts sur les salaires;0.02528;pourcentage du PIB;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2007;Série chronologique;Poids des impôts sur les salaires;0.02508;pourcentage du PIB;;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2008;Série chronologique;Poids des impôts sur les salaires;0.03652;pourcentage du PIB;;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2009;Série chronologique;Poids des impôts sur les salaires;0.03669;pourcentage du PIB;;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2010;Série chronologique;Poids des impôts sur les salaires;0.03009;pourcentage du PIB;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2011;Série chronologique;Poids des impôts sur les salaires;0.04167;pourcentage du PIB;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2012;Série chronologique;Poids des impôts sur les salaires;0.04283;pourcentage du PIB;;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2013;Série chronologique;Poids des impôts sur les salaires;0.04504;pourcentage du PIB;;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2014;Série chronologique;Poids des impôts sur les salaires;0.04443;pourcentage du PIB;;4,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2015;Série chronologique;Poids des impôts sur les salaires;0.04556;pourcentage du PIB;;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2016;Série chronologique;Poids des impôts sur les salaires;0.04608;pourcentage du PIB;;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2017;Série chronologique;Poids des impôts sur les salaires;0.05042;pourcentage du PIB;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2018;Série chronologique;Poids des impôts sur les salaires;0.05075;pourcentage du PIB;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2019;Série chronologique;Poids des impôts sur les salaires;0.05324;pourcentage du PIB;;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;2020;Série chronologique;Poids des impôts sur les salaires;0.05064;pourcentage du PIB;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1981;Série chronologique;Poids des impôts sur la consommation;0.10642;pourcentage du PIB;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1982;Série chronologique;Poids des impôts sur la consommation;0.10573;pourcentage du PIB;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1983;Série chronologique;Poids des impôts sur la consommation;0.10919;pourcentage du PIB;;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1984;Série chronologique;Poids des impôts sur la consommation;0.11026;pourcentage du PIB;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1985;Série chronologique;Poids des impôts sur la consommation;0.11744;pourcentage du PIB;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1986;Série chronologique;Poids des impôts sur la consommation;0.11599;pourcentage du PIB;;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Suède;1987;Série chronologique;Poids des impôts sur la consommation;0.11972;pourcentage du PIB;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
